test_id,is_female
2182,0.24
2183,0.29
2184,1
2185,0.08
2186,0.61
2187,0.507759104
2188,0.79
2189,0.04
2190,0.11
2191,0.06
2192,0.36
2193,0.08
2194,0.02
2195,0.03
2196,0.85
2197,0.93
2198,0.48
2199,0.88
2200,0
2201,0.91
2202,0.06
2203,0.15
2204,0.11
2205,0.99
2206,0.63
2207,0.22
2208,0.97
2209,0.92
2210,1
2211,0
2212,0.07
2213,0.36
2214,0.72
2215,0.07
2216,0.04
2217,0.79
2218,0.83
2219,0.99
2220,0.19
2221,0.15
2222,0.06
2223,0.98
2224,0.28
2225,0.96
2226,0.08
2227,0.95
2228,0.04
2229,0.34
2230,0.26
2231,0.96
2232,0.23
2233,0.54
2234,0.99
2235,0.98
2236,0.05
2237,0.99
2238,0.65
2239,0.11
2240,0.01
2241,0.06
2242,0.25
2243,0.45
2244,0.46
2245,0.05
2246,0.52
2247,0.04
2248,0.97
2249,0.32
2250,0.91
2251,0.64
2252,0.03
2253,0.22
2254,0.02
2255,0.72
2256,0
2257,0.02
2258,0.99
2259,0.94
2260,0.07
2261,0.97
2262,0.71
2263,0.51
2264,0.01
2265,0.42
2266,0.99
2267,0.98
2268,0.46
2269,0.03
2270,0.38
2271,0.97
2272,0.86
2273,0.65
2274,0.77
2275,0.99
2276,0.48
2277,0.07
2278,0.1
2279,0.1
2280,0.22
2281,0.92
2282,0.66
2283,0.03
2284,1
2285,0.91
2286,0.07
2287,0.17
2288,0.95
2289,0.88
2290,0.02
2291,0.73
2292,0.03
2293,0.72
2294,1
2295,0.54
2296,0.55
2297,0.04
2298,0.54
2299,0.93
2300,0.93
2301,0.07
2302,0
2303,0.86
2304,0.03
2305,0.9
2306,0.96
2307,0.22
2308,0.11
2309,0.98
2310,0.06
2311,0.63
2312,0.05
2313,0.16
2314,0.65
2315,0.94
2316,0.31
2317,0.11
2318,0.01
2319,0.98
2320,0.33
2321,0.58
2322,0.26
2323,0.06
2324,1
2325,0.04
2326,0.31
2327,1
2328,0.09
2329,0.19
2330,0.85
2331,0.09
2332,0.01
2333,0.29
2334,0.9
2335,0.7
2336,0.79
2337,0.73
2338,0.98
2339,0.26
2340,0.99
2341,0.3
2342,0.57
2343,0.99
2344,0.93
2345,0.16
2346,0.84
2347,0.83
2348,0.12
2349,0.1
2350,0.56
2351,0.04
2352,0.92
2353,0.86
2354,0.21
2355,0.55
2356,0.98
2357,0.98
2358,0
2359,0.55
2360,0.96
2361,0.75
2362,0.03
2363,0.68
2364,0.96
2365,1
2366,0.22
2367,0.99
2368,0.92
2369,0.99
2370,0.05
2371,0.27
2372,0
2373,0.96
2374,0.97
2375,0.49
2376,0.51
2377,0.37
2378,0.93
2379,0.06
2380,0.15
2381,0.79
2382,0.97
2383,0.91
2384,1
2385,0.74
2386,0.99
2387,0.32
2388,0.5
2389,1
2390,1
2391,1
2392,0.06
2393,0.03
2394,1
2395,0.84
2396,0.36
2397,0.09
2398,1
2399,0.28
2400,0.18
2401,0.83
2402,0.21
2403,0.03
2404,0.04
2405,0.91
2406,0.19
2407,0.04
2408,0.58
2409,0.91
2410,0.17
2411,0.95
2412,0.84
2413,0.98
2414,0
2415,0.43
2416,0.86
2417,0.62
2418,0.01
2419,0.22
2420,0.36
2421,0.43
2422,0.48
2423,1
2424,0.12
2425,0.74
2426,0.03
2427,0.9
2428,0.99
2429,0.92
2430,0.94
2431,0.95
2432,0.42
2433,0.3
2434,0.02
2435,0.69
2436,0.29
2437,0.63
2438,0.28
2439,0.07
2440,0.23
2441,0.68
2442,0.24
2443,0.11
2444,0.96
2445,0.46
2446,0.76
2447,1
2448,0.22
2449,0.37
2450,0
2451,0
2452,0.22
2453,0.98
2454,0.23
2455,0.3
2456,0.92
2457,0.95
2458,0.98
2459,0.02
2460,0.53
2461,0.18
2462,0.02
2463,0.52
2464,0.73
2465,0.02
2466,0.18
2467,0.01
2468,0.12
2469,0.39
2470,0.38
2471,1
2472,1
2473,0.11
2474,0.95
2475,0.34
2476,0.05
2477,0.88
2478,0.03
2479,0.51
2480,0.31
2481,0.73
2482,0.99
2483,0.71
2484,0.98
2485,0.95
2486,0.05
2487,0.01
2488,0.68
2489,1
2490,0.09
2491,1
2492,0.88
2493,0.94
2494,0.19
2495,0.64
2496,0.36
2497,0.49
2498,0.97
2499,0.88
2500,0.83
2501,0.94
2502,0.47
2503,0.96
2504,0.91
2505,0.97
2506,0.11
2507,1
2508,0.86
2509,0.97
2510,0.85
2511,0.99
2512,0.85
2513,0.35
2514,0.94
2515,0.42
2516,0.35
2517,0.18
2518,0.53
2519,0.77
2520,0.98
2521,0.52
2522,0.17
2523,0.14
2524,0.21
2525,0.94
2526,0.91
2527,0.99
2528,0.9
2529,0.97
2530,0.83
2531,0.56
2532,0.18
2533,0.64
2534,0.97
2535,0.08
2536,0.1
2537,0.65
2538,0.65
2539,0.76
2540,0.68
2541,0.97
2542,0.79
2543,0.59
2544,0.57
2545,0.18
2546,0.11
2547,0.53
2548,0.68
2549,1
2550,0.6
2551,0.67
2552,0.03
2553,0.71
2554,0.49
2555,0.15
2556,0.18
2557,0.75
2558,0.08
2559,0.54
2560,0.99
2561,0
2562,0.31
2563,0.22
2564,0.75
2565,0.91
2566,0.95
2567,0.95
2568,0.63
2569,0.03
2570,0.98
2571,0.3
2572,0.1
2573,0.94
2574,0
2575,0.86
2576,0.54
2577,0.02
2578,0.97
2579,1
2580,0.75
2581,0.594736854
2582,0.51
2583,1
2584,0
2585,0.12
2586,0.85
2587,0.96
2588,0.85
2589,0.44
2590,0.85
2591,0.35
2592,0.96
2593,0.29
2594,0.97
2595,0.03
2596,0.52
2597,0.72
2598,0.78
2599,0.82
2600,0.45
2601,0.79
2602,0.11
2603,0.11
2604,0.37
2605,0.25
2606,0.01
2607,0.85
2608,0.23
2609,1
2610,0.88
2611,0.94
2612,0
2613,1
2614,0.28
2615,0.14
2616,0.19
2617,0.14
2618,0.26
2619,0.52
2620,0.98
2621,0.62
2622,0.91
2623,0.67
2624,0.01
2625,0.99
2626,0.95
2627,0.47
2628,0.18
2629,0.4
2630,0
2631,0.89
2632,0.86
2633,0.49
2634,0.02
2635,0.03
2636,0.84
2637,0.99
2638,0.91
2639,0.21
2640,0.06
2641,0.27
2642,0.58
2643,0.38
2644,0.2
2645,0.62
2646,0.97
2647,0.84
2648,0.06
2649,0.45
2650,0.67
2651,0.97
2652,0.98
2653,0.97
2654,0.05
2655,0.07
2656,0.75
2657,1
2658,0.11
2659,0.07
2660,0.29
2661,0.08
2662,0.83
2663,0.89
2664,0.99
2665,0.83
2666,0.9
2667,0.29
2668,0.05
2669,0.47
2670,1
2671,0.88
2672,0.12
2673,0.63
2674,0.38
2675,0.99
2676,0.4
2677,0.74
2678,0.51
2679,0.97
2680,1
2681,0.96
2682,0.26
2683,0.25
2684,0.65
2685,0.98
2686,0.05
2687,0.6
2688,0.04
2689,1
2690,0.01
2691,0.96
2692,1
2693,0.77
2694,0.12
2695,0.93
2696,0.96
2697,0.25
2698,0.54
2699,0
2700,0.99
2701,0.27
2702,0.99
2703,0.97
2704,0.99
2705,0.95
2706,0.01
2707,0.02
2708,0.01
2709,0.4
2710,0.93
2711,0.01
2712,0.19
2713,0.26
2714,0.39
2715,0.01
2716,0.61
2717,0.1
2718,0.35
2719,0.21
2720,0.45
2721,0.84
2722,0.94
2723,0.89
2724,0.18
2725,0.14
2726,0.33
2727,0.99
2728,0.83
2729,0.26
2730,1
2731,0.15
2732,0.94
2733,0.58
2734,0.21
2735,0.5
2736,0.85
2737,0.25
2738,0.14
2739,0.25
2740,0.27
2741,0.27
2742,0.03
2743,0.48
2744,0.88
2745,0.95
2746,0.85
2747,0.25
2748,0.83
2749,0.99
2750,0.08
2751,0.52
2752,1
2753,0.97
2754,0.24
2755,0.21
2756,0.02
2757,0.93
2758,0.99
2759,0.2
2760,1
2761,0.06
2762,1
2763,0.99
2764,1
2765,0.1
2766,0.96
2767,0.91
2768,0.83
2769,0.06
2770,0.8
2771,0.99
2772,0.1
2773,0.35
2774,0.01
2775,0.65
2776,0.15
2777,0.91
2778,0.02
2779,0.32
2780,0.39
2781,0.87
2782,0.9
2783,0.01
2784,0.55
2785,0.94
2786,0.88
2787,0.06
2788,0.95
2789,0.15
2790,0.78
2791,0.42
2792,1
2793,0.36
2794,0.09
2795,0.87
2796,0.65
2797,0.04
2798,0.68
2799,0.06
2800,0.92
2801,0
2802,0.03
2803,0.9
2804,0.09
2805,0.29
2806,1
2807,1
2808,0.06
2809,0.91
2810,0.95
2811,0.98
2812,0.03
2813,0.26
2814,0.61
2815,0.2
2816,1
2817,0.63
2818,0.97
2819,0.03
2820,0.99
2821,1
2822,0.84
2823,0.52
2824,0.92
2825,0.65
2826,0.6
2827,0
2828,0.58
2829,0.49
2830,0.25
2831,0.28
2832,0.27
2833,0.14
2834,0.06
2835,0.43
2836,0.95
2837,0.96
2838,0.82
2839,0.22
2840,0.6
2841,0.05
2842,0.45
2843,0.98
2844,0.98
2845,0.934639867
2846,0.43
2847,0.49
2848,0.02
2849,0.04
2850,0.95
2851,0.25
2852,0.74
2853,0.17
2854,0.11
2855,0.1
2856,0.41
2857,1
2858,0.39
2859,0.41
2860,1
2861,0.16
2862,0.85
2863,0.99
2864,0.03
2865,0.96
2866,0.97
2867,0.54
2868,0.17
2869,0.93
2870,0.16
2871,1
2872,0.06
2873,0.98
2874,1
2875,0.69
2876,0.09
2877,1
2878,0.53
2879,0.1
2880,0.18
2881,0.18
2882,0.93
2883,0.32
2884,0.34
2885,0.77
2886,0.84
2887,0.65
2888,0.65
2889,0.96
2890,0
2891,0.08
2892,0.06
2893,0.99
2894,0.16
2895,0.97
2896,0.79
2897,0.11
2898,0.34
2899,0.23
2900,0
2901,0.58
2902,0.09
2903,0.26
2904,0.55
2905,0.9
2906,0.08
2907,0.92
2908,1
2909,0.95
2910,0.68
2911,0.95
2912,0.71
2913,0.07
2914,0.35
2915,0.55
2916,0.23
2917,0.09
2918,0.22
2919,0.99
2920,0.21
2921,0.97
2922,0.27
2923,0.71
2924,0.35
2925,0.04
2926,0.68
2927,0.53
2928,0.91
2929,0.25
2930,0.98
2931,0.86
2932,0.81
2933,1
2934,0.68
2935,0.84
2936,0.97
2937,0.03
2938,0.1
2939,1
2940,1
2941,0.12
2942,0.68
2943,0.59
2944,0.57
2945,0.73
2946,0.76
2947,0
2948,0.97
2949,0.09
2950,0.92
2951,0.18
2952,0.25
2953,0.46
2954,0.17
2955,0.9
2956,0.2
2957,0.3
2958,0.98
2959,0.11
2960,0.09
2961,0.53
2962,0.02
2963,0.86
2964,0.94
2965,0.06
2966,0.69
2967,0.99
2968,0.99
2969,0.8
2970,0.06
2971,0.07
2972,0.5
2973,0.01
2974,0.02
2975,0.05
2976,0.88
2977,1
2978,0.43
2979,1
2980,0.07
2981,0.07
2982,0.01
2983,0.86
2984,0.96
2985,0.01
2986,0.92
2987,0.96
2988,0.53
2989,0
2990,0.55
2991,0.95
2992,0.37
2993,0.7
2994,0.77
2995,0.01
2996,0.99
2997,0.07
2998,0.02
2999,0.84
3000,0.23
3001,0.89
3002,0.98
3003,0.1
3004,0.52
3005,0.45
3006,1
3007,0.34
3008,0.08
3009,0.49
3010,0.75
3011,0.86
3012,0.64
3013,0.42
3014,0.75
3015,0.79
3016,0.16
3017,0.07
3018,0.98
3019,0.06
3020,0.11
3021,0.13
3022,0.95
3023,0.11
3024,0.32
3025,0.83
3026,0.98
3027,0.43
3028,0.04
3029,0.46
3030,0.7
3031,0.9
3032,0.06
3033,0.25
3034,0.25
3035,0.86
3036,0.41
3037,0.52
3038,0.14
3039,1
3040,0.97
3041,0.52
3042,0.01
3043,0.71
3044,0.65
3045,0.83
3046,0.07
3047,0.18
3048,0.98
3049,0.1
3050,0.04
3051,0.89
3052,0.01
3053,0.55
3054,0.29
3055,0.11
3056,1
3057,0.93
3058,0.48
3059,0.56
3060,0.02
3061,0.3
3062,0.92
3063,1
3064,0.97
3065,1
3066,0.89
3067,0.95
3068,0.73
3069,0.13
3070,1
3071,0.67
3072,0.02
3073,0.15
3074,0.52
3075,0.73
3076,0.83
3077,0.21
3078,0.41
3079,0.36
3080,0.9
3081,0.01
3082,0.38
3083,0.44
3084,0.98
3085,0.99
3086,0.69
3087,0.91
3088,0.92
3089,0.04
3090,0.92
3091,0.38
3092,0.33
3093,0.79
3094,0.99
3095,0.79
3096,0.06
3097,0.09
3098,0.26
3099,0.16
3100,0.44
3101,0.11
3102,0.56
3103,0.09
3104,0.29
3105,0.03
3106,0.02
3107,0.09
3108,1
3109,0.65
3110,0.02
3111,0.01
3112,0.01
3113,0.53
3114,0.97
3115,0.84
3116,0.44
3117,0.76
3118,0.98
3119,0.92
3120,0.98
3121,0.48
3122,0.37
3123,0.44
3124,0.25
3125,0.05
3126,0.99
3127,0.98
3128,0.01
3129,0.93
3130,0.02
3131,0.95
3132,0.89
3133,0.3
3134,0.84
3135,0.24
3136,0.46
3137,0.11
3138,0.82
3139,0.91
3140,0.74
3141,0.04
3142,0.21
3143,0.02
3144,0.05
3145,0.05
3146,0.97
3147,0.03
3148,0.95
3149,0.28
3150,0.96
3151,0.32
3152,0.98
3153,0.3
3154,0.06
3155,0.94
3156,0.91
3157,0.35
3158,0.1
3159,0.5
3160,0.26
3161,0.11
3162,0.19
3163,0.99
3164,0.96
3165,0.02
3166,0.9
3167,0.99
3168,0.29
3169,0.97
3170,0.182300455
3171,0.74
3172,0.99
3173,0.54
3174,0.7
3175,0.89
3176,0.99
3177,0.02
3178,0.98
3179,0.04
3180,0.31
3181,0.87
3182,0.36
3183,0.95
3184,0.31
3185,0.24
3186,0
3187,0.37
3188,0.88
3189,0.5
3190,0.33
3191,0.49
3192,0.37
3193,0.99
3194,0.98
3195,0.94
3196,0.96
3197,0.14
3198,0.9
3199,0.88
3200,0.26
3201,0.97
3202,0.15
3203,0.96
3204,1
3205,0.91
3206,0.07
3207,0.95
3208,0.37
3209,0.51
3210,0.46
3211,0.92
3212,0.92
3213,0.38
3214,0.13
3215,0.67
3216,0.65
3217,0.34
3218,0.94
3219,0.99
3220,0.99
3221,0.21
3222,0.97
3223,0.96
3224,0.74
3225,0.21
3226,0.8
3227,0.04
3228,0.91
3229,0.58
3230,1
3231,0.6
3232,1
3233,0.97
3234,0.47
3235,1
3236,0
3237,0.61
3238,0.99
3239,0.17
3240,0.99
3241,0.48
3242,0.26
3243,0.96
3244,0.33
3245,0.02
3246,1
3247,0.33
3248,0.95
3249,0.91
3250,0
3251,0.09
3252,0.61
3253,0.06
3254,0.9
3255,0.9
3256,0.05
3257,0.51
3258,0.04
3259,0.93
3260,0.95
3261,1
3262,0.94
3263,0.03
3264,0.95
3265,0.39
3266,0.97
3267,0.89
3268,0.95
3269,0
3270,0.48
3271,0.98
3272,0.99
3273,0.08
3274,0.16
3275,0.65
3276,0.99
3277,0.05
3278,0.98
3279,0.48
3280,0.67
3281,0.39
3282,0.95
3283,0.85
3284,0.81
3285,1
3286,0.04
3287,0.02
3288,0.1
3289,0.38
3290,0.33
3291,0.02
3292,0.96
3293,0.89
3294,0.16
3295,0.96
3296,0.97
3297,0.01
3298,0.11
3299,0.11
3300,0
3301,0.99
3302,0.94
3303,0.73
3304,0.97
3305,0
3306,0.17
3307,0.96
3308,0.94
3309,0.13
3310,0.94
3311,1
3312,0.31
3313,0.99
3314,0.78
3315,0.3
3316,0.46
3317,0.9
3318,0.91
3319,0.85
3320,0.58
3321,0.18
3322,0.95
3323,0.97
3324,0.9
3325,0.98
3326,0.16
3327,0.45
3328,0.31
3329,0.72
3330,0.27
3331,0.08
3332,1
3333,0.02
3334,0.2
3335,0.16
3336,0.94
3337,0.99
3338,0.67
3339,0.91
3340,0.01
3341,0.98
3342,1
3343,0.4
3344,0.09
3345,0
3346,0.92
3347,0.07
3348,0.67
3349,1
3350,0.97
3351,0.21
3352,0.28
3353,0.71
3354,0.61
3355,0.03
3356,0
3357,0.99
3358,0.07
3359,0.4
3360,0
3361,0.9
3362,0.02
3363,0.37
3364,0.07
3365,0.26
3366,0.89
3367,0.26
3368,0.1
3369,0.49
3370,0.76
3371,0.15
3372,0.98
3373,0.97
3374,0.23
3375,0.97
3376,0.04
3377,0.2
3378,0.96
3379,0.52
3380,0.59
3381,0.24
3382,0.7
3383,1
3384,0.65
3385,0.02
3386,0.95
3387,0.99
3388,0.24
3389,0.67
3390,0.83
3391,0.96
3392,0.94
3393,0.96
3394,0.92
3395,0.68
3396,1
3397,0.4
3398,0.88
3399,0.2
3400,0.19
3401,0.75
3402,1
3403,0.2
3404,0.12
3405,0.23
3406,0.48
3407,0.93
3408,0.99
3409,0.99
3410,1
3411,0.9
3412,0.39
3413,0.17
3414,0.42
3415,0.09
3416,0.22
3417,1
3418,0.04
3419,0.13
3420,0.47
3421,0.07
3422,0.99
3423,0.65
3424,0.15
3425,0.02
3426,0.11
3427,1
3428,0.69
3429,0.88
3430,0.9
3431,0.63
3432,0.94
3433,0.03
3434,0.97
3435,0.63
3436,0.84
3437,0.06
3438,0.11
3439,0.25
3440,0.97
3441,0.11
3442,0.71
3443,0.06
3444,0.01
3445,1
3446,0.19
3447,0.99
3448,0.83
3449,0.86
3450,0.05
3451,0.504639867
3452,0.9
3453,0.94
3454,0.1
3455,0.73
3456,0.98
3457,1
3458,0.93
3459,1
3460,0.76
3461,0.99
3462,0.85
3463,0.65
3464,0
3465,0.11
3466,0.97
3467,0.64
3468,0.08
3469,0.65
3470,0.89
3471,0.32
3472,0.97
3473,0.65
3474,0.97
3475,0.45
3476,1
3477,0.38
3478,0.1
3479,0.86
3480,0.03
3481,0.05
3482,0.8
3483,0
3484,0.07
3485,0.16
3486,0.66
3487,0.37
3488,0
3489,0.99
3490,0.03
3491,0.99
3492,0.3
3493,0.09
3494,0.06
3495,0.3
3496,0.07
3497,0.71
3498,0.79
3499,0.04
3500,0.96
3501,0.14
3502,0.08
3503,1
3504,0
3505,0.98
3506,0.99
3507,0.02
3508,0.24
3509,0.99
3510,0.31
3511,0.99
3512,0
3513,0.12
3514,0.06
3515,0.04
3516,0.99
3517,0.96
3518,0.64
3519,0.2
3520,0.96
3521,0.02
3522,0.05
3523,0.12
3524,0.54
3525,0.98
3526,0.53
3527,0.02
3528,0.99
3529,0.16
3530,0.96
3531,0.12
3532,0
3533,1
3534,0.11
3535,0.35
3536,0.89
3537,0.97
3538,0.74
3539,0.94
3540,0.42
3541,0.96
3542,0.54
3543,0.9
3544,0.8
3545,0.81
3546,0.8
3547,0.87
3548,0.98
3549,0.42
3550,0.74
3551,0.03
3552,0.18
3553,1
3554,0.61
3555,0.93
3556,0.01
3557,0.99
3558,1
3559,0.46
3560,0.08
3561,0.61
3562,0.09
3563,0.96
3564,1
3565,0.87
3566,0.14
3567,0.75
3568,1
3569,0.96
3570,0
3571,0.99
3572,0.26
3573,0.98
3574,0.83
3575,1
3576,0.87
3577,0.99
3578,0.08
3579,0.93
3580,0.48
3581,0.16
3582,0.8
3583,0.14
3584,0.19
3585,0.17
3586,0.29
3587,0.7
3588,0.02
3589,0.55
3590,0.09
3591,0
3592,1
3593,0.87
3594,0.15
3595,0.15
3596,0.36
3597,0.32
3598,0.25
3599,0.07
3600,0.99
3601,1
3602,0.24
3603,1
3604,0.13
3605,0.98
3606,0.95
3607,0.34
3608,0.47
3609,1
3610,0.04
3611,0.94
3612,0.37
3613,0
3614,0.96
3615,0.35
3616,0.98
3617,0.52
3618,0.98
3619,0.302239289
3620,0.99
3621,0.44
3622,0.37
3623,0.99
3624,0.58
3625,0.14
3626,1
3627,0.97
3628,0.78
3629,0.97
3630,0.99
3631,0.52
3632,0.97
3633,0.99
3634,0.26
3635,0.09
3636,0.02
3637,0.94
3638,0.7
3639,0.01
3640,0.9
3641,0.57
3642,0.61
3643,0.65
3644,0.13
3645,0.17
3646,0.18
3647,0.06
3648,0.583020721
3649,0.1
3650,0.15
3651,0.99
3652,0.29
3653,0.65
3654,0
3655,0.67
3656,0.05
3657,0.81
3658,0.16
3659,0.39
3660,0.06
3661,0.05
3662,0.96
3663,0.67
3664,0.99
3665,0.81
3666,0.13
3667,0.92
3668,0.51
3669,0.14
3670,1
3671,0.11
3672,0
3673,0.11
3674,0.88
3675,0.01
3676,0.86
3677,0.23
3678,0.18
3679,0.07
3680,0.03
3681,0.99
3682,0
3683,0.05
3684,1
3685,0.35
3686,0.08
3687,0.04
3688,0.81
3689,0.21
3690,0.87
3691,0.39
3692,0.51
3693,0.19
3694,0.01
3695,0.92
3696,0.76
3697,0.99
3698,0.25
3699,0.69
3700,0.98
3701,0.19
3702,0.1
3703,0.14
3704,0.06
3705,0.62
3706,0.04
3707,0.65
3708,0.89
3709,0.99
3710,0.79
3711,0.14
3712,0.85
3713,0.05
3714,0.15
3715,0.03
3716,0.82
3717,0.98
3718,0.67
3719,0.16
3720,0.12
3721,0.72
3722,0.16
3723,0.77
3724,0.12
3725,0.87
3726,0.23
3727,0.61
3728,0.95
3729,1
3730,0.04
3731,0.35
3732,0.68
3733,0.23
3734,0.92
3735,0.9
3736,0.61
3737,0.28
3738,0.9
3739,0
3740,0.09
3741,0.4
3742,0.08
3743,1
3744,0
3745,0.99
3746,0.97
3747,0.1
3748,1
3749,0.04
3750,0.53
3751,0.85
3752,0.93
3753,0.02
3754,0.3
3755,0.48
3756,0.01
3757,0.22
3758,0.1
3759,1
3760,1
3761,0.56
3762,0.26
3763,0.19
3764,0.17
3765,0.97
3766,0.28
3767,0.21
3768,0.25
3769,0.81
3770,0.81
3771,0.93
3772,0.14
3773,0.52
3774,0.07
3775,1
3776,0.05
3777,0.01
3778,0.98
3779,0.2
3780,0.21
3781,0.99
3782,0.42
3783,0.09
3784,0.98
3785,0.51
3786,0.98
3787,0.15
3788,0.07
3789,0.65
3790,0.1
3791,0.25
3792,0.93
3793,0.41
3794,0.03
3795,0.91
3796,0.91
3797,0.23
3798,0.35
3799,0.03
3800,0.02
3801,0.97
3802,0.82
3803,0.56
3804,0.16
3805,0.01
3806,0.81
3807,0.49
3808,0.02
3809,0.99
3810,0.04
3811,0
3812,0.98
3813,0.62
3814,0.92
3815,0.49
3816,0.03
3817,0.24
3818,0.73
3819,0.91
3820,0.8
3821,0.93
3822,0.09
3823,0.23
3824,0.97
3825,0
3826,0.2
3827,0.52
3828,0.19
3829,0.79
3830,0.44
3831,0.03
3832,0.63
3833,0.43
3834,0.93
3835,0.02
3836,0.15
3837,0.77
3838,0.59
3839,0.49
3840,0.07
3841,0.99
3842,0.65
3843,0.22
3844,0.06
3845,0.07
3846,0.92
3847,0.8
3848,0.79
3849,0.89
3850,0.04
3851,0.27
3852,0.33
3853,0.28
3854,0.33
3855,0.91
3856,1
3857,0.48
3858,0.19
3859,0.56
3860,0.06
3861,1
3862,0.57
3863,0.99
3864,0.56
3865,0.98
3866,1
3867,0.21
3868,0.43
3869,0.44
3870,0.95
3871,0.27
3872,0.57
3873,0.4
3874,0.61
3875,0.24
3876,0.63
3877,0.87
3878,0.7
3879,0.87
3880,0.59
3881,0.07
3882,0.62
3883,0.99
3884,0.97
3885,0.96
3886,0.01
3887,0.97
3888,0.77
3889,0.01
3890,0.4
3891,0.09
3892,0.08
3893,0.13
3894,0.04
3895,0.04
3896,1
3897,0.81
3898,0.99
3899,0.58
3900,0.23
3901,0.39
3902,0.04
3903,0.34
3904,0.86
3905,0.01
3906,0.01
3907,0.98
3908,0.07
3909,0.89
3910,0.94
3911,0.39
3912,0
3913,0.19
3914,0.95
3915,0.91
3916,0.11
3917,0.16
3918,0.8
3919,0.87
3920,0.98
3921,0.99
3922,0.99
3923,0.88
3924,1
3925,0.26
3926,0.98
3927,0.54
3928,0.04
3929,0.08
3930,0.93
3931,1
3932,0.82
3933,0.97
3934,0.93
3935,0.99
3936,0.96
3937,0.12
3938,0.14
3939,0.27
3940,0.55
3941,0.91
3942,0.14
3943,0.07
3944,0.82
3945,0.94
3946,1
3947,0.05
3948,0.69
3949,0.63
3950,0.99
3951,0.53
3952,0.99
3953,0.02
3954,1
3955,0.93
3956,0.85
3957,0.97
3958,1
3959,0.94
3960,0.13
3961,0.702239289
3962,0.35
3963,0.16
3964,0.1
3965,1
3966,0.91
3967,0.89
3968,0.5
3969,0.24
3970,0.11
3971,0.32
3972,0.88
3973,1
3974,0.87
3975,0.1
3976,0.01
3977,1
3978,0.23
3979,0.02
3980,0.93
3981,0.1
3982,0.24
3983,0.06
3984,0.21
3985,0.43
3986,0.15
3987,0.91
3988,0.01
3989,0.05
3990,0.95
3991,0.56
3992,0.99
3993,0.2
3994,0.45
3995,0.28
3996,0.69
3997,0.91
3998,0.04
3999,0.68
4000,0.53
4001,0.99
4002,0.92
4003,0.45
4004,0.82
4005,0.11
4006,0.16
4007,0.73
4008,0.87
4009,0.77
4010,0.09
4011,0.99
4012,0.53
4013,0.99
4014,0.78
4015,0.33
4016,0.98
4017,0.09
4018,0.08
4019,0.99
4020,0.5
4021,0.15
4022,0.03
4023,0.28
4024,0.5
4025,0.32
4026,0.99
4027,0.26
4028,0.99
4029,0.78
4030,0.72
4031,0
4032,0.32
4033,0.89
4034,0.04
4035,0
4036,0.88
4037,0.93
4038,0.68
4039,0.34
4040,0.22
4041,0.54
4042,0.81
4043,0.09
4044,0.96
4045,0.06
4046,0.74
4047,0
4048,0.8
4049,0.07
4050,0.9
4051,0.97
4052,0.78
4053,0.01
4054,0
4055,0.98
4056,0.24
4057,0.99
4058,0.22
4059,0.96
4060,0.01
4061,0.76
4062,1
4063,0.95
4064,0.62
4065,0.09
4066,0.94
4067,0.88
4068,0.05
4069,0.75
4070,0.04
4071,0.02
4072,0.01
4073,0.96
4074,0.82
4075,0.56
4076,0.18
4077,0.12
4078,0.19
4079,0.01
4080,0.65
4081,0.48
4082,0.74
4083,0.23
4084,0.96
4085,0.14
4086,0.74
4087,0.21
4088,0.79
4089,0.91
4090,0
4091,0.98
4092,0.11
4093,0.84
4094,0.9
4095,0.05
4096,0.05
4097,0.58
4098,0.97
4099,0.06
4100,0.02
4101,0.24
4102,0.97
4103,0.1
4104,0.26
4105,0.96
4106,0.01
4107,0
4108,0.16
4109,0.27
4110,0.97
4111,0.31
4112,0.91
4113,0.23
4114,0.33
4115,0.99
4116,0.73
4117,0.08
4118,0.94
4119,1
4120,0.32
4121,0.55
4122,1
4123,0.6
4124,0
4125,0.58
4126,0.74
4127,0.99
4128,0.59
4129,0.97
4130,0.93
4131,0.76
4132,0.07
4133,0.04
4134,0.14
4135,0.98
4136,0.92
4137,0.28
4138,0.37
4139,0.393020721
4140,0.41
4141,0.13
4142,0.04
4143,0.05
4144,0.09
4145,0.31
4146,0.99
4147,0.99
4148,0.14
4149,0.99
4150,0.03
4151,0.04
4152,0.98
4153,0.98
4154,0.81
4155,0.44
4156,0.92
4157,0.25
4158,0.35
4159,0.02
4160,0.97
4161,0.07
4162,1
4163,0.99
4164,0.98
4165,0.1
4166,1
4167,0.87
4168,0.03
4169,0.74
4170,0.99
4171,0.48
4172,0.51
4173,0.08
4174,0.44
4175,0.94
4176,0.16
4177,0.08
4178,0.9
4179,0.85
4180,0.98
4181,0
4182,0.98
4183,0.27
4184,0.37
4185,0.49
4186,0.17
4187,0.27
4188,0.45
4189,0.68
4190,0.65
4191,0.83
4192,0.98
4193,0.93
4194,0.48
4195,0.03
4196,0.12
4197,0.96
4198,0.26
4199,0.02
4200,0.93
4201,0.26
4202,0.94
4203,1
4204,0.03
4205,0.08
4206,0.68
4207,0.04
4208,0.16
4209,0.97
4210,0.21
4211,1
4212,0.02
4213,0.48
4214,0.71
4215,0.25
4216,0.02
4217,0.98
4218,0.08
4219,0.3
4220,0.23
4221,0.14
4222,0.98
4223,0.29
4224,0.04
4225,0.12
4226,1
4227,0.97
